"","Sector.x","URN","Places","Local.authority","Organisation","Registration.date","Overall.experiences.and.progress.of.children.and.young.people","Latest.full.inspection.date","Homes","Join","Leave","keep","Organisation_fame_search","X.x","Company.name","X.1","X.y","Indiv","Invest","LA_owned_companies","Sector.y","Sector_merge","year","joined","left","age","X.x.x","profit_margin_average","ebitda_margin_average","salaries_turnover_average","Region.Country.name","net_loss","median_house_price_detached","median_wage","average_house_price_per_sq_m","residential_expenditure","Unemployment.rate...aged.16.64.","occupancy_rate_fte","X..of.white...aged.16.","claimant_count_rate","rel_pov_per","overall.average","number_of_inspections","ever_outstanding","ever_inadequate","children_in_care","net_loss_s","median_wage_s","median_house_price_detached_s","average_house_price_per_sq_m_s","children_in_care_s","residential_expenditure_s","claimant_count_rate_s","X..of.white...aged.16._s","Unemployment.rate...aged.16.64._s","occupancy_rate_fte_s","rel_pov_per_s","closed","age_years","X.y.y","chain_size","binary_sector_private","net_loss_2014","needQuint","houseQuint","chain_size_0s","X.x.x.x","reqs_per","recs_per","house_price_2014","children_in_care_23","X.y.y.y","sector_third","sector_invest","sector_corp","sector_indiv","sector_la","majority"
"3315","Private","2552036",4,"NEWCASTLE UPON TYNE","One Step Care Limited","13/01/2020","Good",2022-10-12,1,"2020-01-13",NA,NA,"One Step Care Limited",918,"ONE STEP CARE LIMITED",599,599,0,0,0,"Corporate owned","Individual owned",2022,1,0,47,418,NA,NA,NA,"North East",-2.09090909090909,28.5940454545455,15.0127272727273,1877.33333333333,17959243.9690909,6.27,89.87,86.79,4.30909090909091,28.247577869612,3,3,0,0,49.3571428571429,0.398676587401143,0.561479823730297,-0.263592477150845,-0.385222642313195,-0.576164589895839,0.0289636360337841,0.771456251224741,-0.158837568289676,1.2324338801152,0.854402427354504,0.877303845162884,"0",3.91666666666667,3276,1,"1",1,"2","2",0.1,NA,NA,NA,1782,10.56,25,NA,NA,NA,1,NA,"Lab"
"3316","Private","SC421531",3,"CENTRAL BEDFORDSHIRE","Oracle Care Limited","15/11/2010","Good",2022-06-06,1,NA,NA,NA,"Oracle Care Limited",71,"ORACLE CARE LIMITED",605,605,0,254,0,"Investment owned","Investment owned",2022,0,0,157,375,8.78111111111111,16.2444444444444,62.3122222222222,"East of England",-5.72727272727273,43.4717727272727,14.4118181818182,3234,5325094.09090909,2.61,80.37,92.87,1.83636363636364,12.0999440338296,3,14,1,0,27.9285714285714,0.348793696873541,0.144617153784839,0.227318386188485,0.567855680153635,-1.06003780809265,-1.16045297984682,-1.16355173140842,0.334134449630184,-1.36499925123085,-0.577008715874203,-1.27615687417333,"0",13.0833333333333,3277,58,"1",12,"2","4",5.8,2066,2.5,1.66666666666667,2943,9.45,NA,0,1,0,0,0,"Other plurality"
"3317","Private","2640082",3,"NORFOLK","Flying Spur Limited","20/05/2021","Inadequate",2023-02-01,1,"2021-05-20",NA,NA,"Flying Spur Limited",314,"FLYING SPUR LIMITED",314,314,0,0,0,"Corporate owned","Corporate owned",2023,1,0,31,510,NA,NA,NA,"East of England",-15,29.6954090909091,13.3409090909091,2165.33333333333,27972662.3636364,4.32,84.74,96.85,2.41818181818182,19.9423447236469,2.33333333333333,4,0,1,140.571428571429,0.221592326028157,-0.598293928205709,-0.227251484762247,-0.182898398919745,1.48352240889525,0.97165676023082,-0.708255735494734,0.656836527150092,-0.151444427569171,0.0814404100110009,-0.230288358540212,"0",2.58333333333333,3278,2,"1",0,"1","3",0.2,NA,NA,NA,NA,19.32,NA,NA,NA,1,NA,NA,"Con"
"3318","Voluntary","2641044",4,"NEWCASTLE UPON TYNE","Action for Children","22/11/2021","Good",2022-04-25,1,"2021-11-22",NA,NA,"Action for Children",977,"ACTION FOR CHILDREN",38,38,0,0,0,"Corporate owned","Third sector",2022,1,0,25,7,2.8,3.764,66.935,"North East",-2.09090909090909,28.5940454545455,15.0127272727273,1877.33333333333,17959243.9690909,6.27,89.87,86.79,4.30909090909091,28.247577869612,3,3,0,0,49.3571428571429,0.398676587401143,0.561479823730297,-0.263592477150845,-0.385222642313195,-0.576164589895839,0.0289636360337841,0.771456251224741,-0.158837568289676,1.2324338801152,0.854402427354504,0.877303845162884,"0",2.08333333333333,3279,19,"0",1,"2","2",1.9,NA,NA,NA,1782,10.56,NA,1,NA,NA,NA,NA,"Lab"
"3319","Private","2641790",2,"LANCASHIRE","A-Triangle Care Ltd","24/05/2021","Requires improvement to be good",2022-04-26,1,"2021-05-24",NA,NA,"A-Triangle Care Ltd",816,"A-TRIANGLE CARE LTD",20,20,6,0,0,"Individual owned","Individual owned",2022,1,0,31,763,NA,NA,NA,"North West",-236.272727272727,27.0263,13.5054545454545,1571.80555555556,41367840.9090909,3.81,78.76,92.9,3.1,23.4520010157247,2.33333333333333,3,0,0,120.142857142857,-2.81378156257641,-0.48414545126149,-0.31532237248224,-0.599860407849899,1.02222994088096,2.2327188885316,-0.174705740283385,0.336566877350183,-0.513381831117391,-0.819595235937173,0.237762071648069,"0",2.58333333333333,3280,2,"1",-137,"1","1",0.2,NA,NA,NA,NA,9.9,NA,NA,NA,NA,1,NA,"Con"
"3320","Voluntary","SC057804",5,"STAFFORDSHIRE","Action for Children","31/03/2004","Good",2022-10-25,1,NA,NA,NA,"Action for Children",977,"ACTION FOR CHILDREN",38,38,0,0,0,"Corporate owned","Third sector",2022,0,0,237,7,2.8,3.764,66.935,"West Midlands",-168.090909090909,28.5755181818182,13.3136363636364,1960.95833333333,27026296.0909091,3.49,84.07,96.09,2.25454545454545,18.2369178250539,3.125,12,1,0,109.928571428571,-1.87847736518387,-0.617213565268285,-0.26420380973432,-0.326474847682024,0.791583706873812,0.882563011910272,-0.836307734345458,0.59521502491011,-0.740479809814313,-0.0195117443009187,-0.457725385733705,"0",19.75,3281,19,"0",-109,"1","2",1.9,1401,1,0.6,NA,36.3,NA,1,NA,NA,NA,NA,"Con"
"3321","Private","SC059261",5,"LIVERPOOL","Considerate Care Limited","25/05/2004","Requires improvement to be good",2022-09-20,1,NA,NA,NA,"Considerate Care Limited",177,"CONSIDERATE CARE LIMITED",237,237,0,7632,0,"Investment owned","Investment owned",2022,0,0,235,221,NA,NA,NA,"North West",39.3636363636364,27.5771636363636,15.2581818181818,1414.33333333333,22387419.3636364,6.02,86.02,88.89,5.14545454545455,28.1800664539038,2.88888888888889,13,0,0,96.3571428571429,0.967341539415802,0.731756557293496,-0.297145876949536,-0.710486964157526,0.485130668682498,0.445845297490215,1.42594424535066,0.0114323721102752,1.05501358425823,0.274304227203922,0.868300471460412,"0",19.5833333333333,3282,131,"1",9,"5","1",13.1,1410,1.16666666666667,2.5,1391,49.7,NA,0,1,0,0,0,"Lab"
"3322","Local Authority","SC068955",2,"NORFOLK","Norfolk County Council","21/11/2006","Good",2022-12-12,1,NA,NA,NA,"Norfolk County Council",NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2022,0,0,205,NA,NA,NA,NA,"East of England",-15,29.6954090909091,13.3409090909091,2165.33333333333,27972662.3636364,4.32,84.74,96.85,2.41818181818182,19.9423447236469,3,12,0,0,140.571428571429,0.221592326028157,-0.598293928205709,-0.227251484762247,-0.182898398919745,1.48352240889525,0.97165676023082,-0.708255735494734,0.656836527150092,-0.151444427569171,0.0814404100110009,-0.230288358540212,"0",17.0833333333333,3283,10,"0",0,"1","3",1,1640,4,0.8,NA,19.32,NA,NA,0,NA,NA,1,"Con"
"3323","Private","SC062263",1,"ROCHDALE","Time-Out Childrens Homes Limited","09/09/2004","Good",2023-02-27,1,NA,NA,NA,"Time-Out Childrens Homes Limited",145,"TIMEOUT CHILDRENS HOMES LIMITED",858,858,0,0,0,"Corporate owned","Corporate owned",2023,0,0,231,347,NA,NA,NA,"North West",-27.7272727272727,25.2017272727273,12.5527272727273,1526.33333333333,9029762.54545454,5.69,86.68,79.6,4.85454545454545,32.8263199870395,2.75,13,0,0,41.2142857142857,0.0470022091815511,-1.1450714393142,-0.37552663327769,-0.631805313948962,-0.760036412810627,-0.811684423303526,1.19829624739382,-0.741809411849512,0.820818793727026,0.373749632944023,1.48792837344522,"0",19.25,3284,18,"1",-30,"1","1",1.8,1465,2.16666666666667,1.5,1425,12.24,NA,NA,NA,1,NA,NA,"Lab"
"3324","Private","SC062268",3,"LANCASHIRE","Care Afloat Ltd","17/03/2006","Good",2023-01-24,1,NA,NA,NA,"Care Afloat Ltd",610,"CARE AFLOAT LTD.",167,167,0,0,0,"Corporate owned","Corporate owned",2023,0,0,213,237,NA,NA,NA,"North West",-236.272727272727,27.0263,13.5054545454545,1571.80555555556,41367840.9090909,3.81,78.76,92.9,3.1,23.4520010157247,3.33333333333333,13,1,0,120.142857142857,-2.81378156257641,-0.48414545126149,-0.31532237248224,-0.599860407849899,1.02222994088096,2.2327188885316,-0.174705740283385,0.336566877350183,-0.513381831117391,-0.819595235937173,0.237762071648069,"0",17.75,3285,9,"1",-137,"1","1",0.9,1466,1.33333333333333,0.833333333333333,NA,9.9,NA,NA,NA,1,NA,NA,"Con"
"3325","Private","SC063318",4,"WIRRAL","Good Foundations ltd","07/02/2005","Good",2023-01-17,1,NA,NA,NA,"Good Foundations ltd",1202,"GOOD FOUNDATIONS LIMITED",338,338,0,0,0,"Corporate owned","Individual owned",2023,0,0,226,293,NA,NA,NA,"North West",27.7272727272727,30.3104545454545,13.5827272727273,1760,12532056.5454545,3.93,81.81,96.5,3.57272727272727,19.0667330056674,3,13,1,0,61.2857142857143,0.807716289727477,-0.43053981291752,-0.20695722277256,-0.467651037769785,-0.306808498432948,-0.481968002534073,0.195222256396484,0.6284582037501,-0.428220089106045,-0.360036921532167,-0.347060602649499,"0",18.8333333333333,3286,6,"1",15,"5","2",0.6,1496,2.6,2,1694,26.23,15,NA,NA,NA,1,NA,"Lab plurality"
"3326","Private","1256059",5,"NORTH NORTHAMPTONSHIRE","Homes 2 inspire","24/05/2017","Good",2022-10-18,1,"2017-05-24",NA,NA,"Homes 2 inspire",1148,"HOMES 2 INSPIRE LIMITED",402,402,0,0,0,"Corporate owned","Corporate owned",2022,1,0,79,45,-3.11166666666667,2.42166666666667,58.31,"East Midlands",-6.66666666666667,29.6363181818182,15.69,NA,21091772.6666667,3.58,NA,93.98,2.8,18.5354727069045,3,6,0,0,65,0.335907283487244,1.03131747745097,-0.229201269743889,NA,-0.222937140612168,0.323869246505742,-0.409467738176378,0.424134275270159,-0.676608503305804,NA,-0.417909879810683,"0",6.58333333333333,3287,34,"1",NA,"2",NA,3.4,349,0.333333333333333,0.666666666666667,NA,26.65,NA,NA,NA,1,NA,NA,"Con"
"3327","Private","SC456535",1,"LANCASHIRE","Cambian Childcare Ltd","14/03/2013","Good",2023-02-21,1,NA,NA,NA,"Cambian Childcare Ltd",18,"CAMBIAN CHILDCARE LIMITED",154,154,0,13632,0,"Investment owned","Investment owned",2023,0,0,129,12,11.306,13.811,56.869,"North West",-236.272727272727,27.0263,13.5054545454545,1571.80555555556,41367840.9090909,3.81,78.76,92.9,3.1,23.4520010157247,2.85714285714286,11,0,0,120.142857142857,-2.81378156257641,-0.48414545126149,-0.31532237248224,-0.599860407849899,1.02222994088096,2.2327188885316,-0.174705740283385,0.336566877350183,-0.513381831117391,-0.819595235937173,0.237762071648069,"0",10.75,3288,225,"1",-137,"1","1",22.5,2308,0.4,5.4,NA,9.9,NA,0,1,0,0,0,"Con"
"3328","Private","1256135",3,"STAFFORDSHIRE","Homes 2 inspire","24/05/2017","Good",2022-08-17,1,"2017-05-24",NA,NA,"Homes 2 inspire",1148,"HOMES 2 INSPIRE LIMITED",402,402,0,0,0,"Corporate owned","Corporate owned",2022,1,0,79,45,-3.11166666666667,2.42166666666667,58.31,"West Midlands",-168.090909090909,28.5755181818182,13.3136363636364,1960.95833333333,27026296.0909091,3.49,84.07,96.09,2.25454545454545,18.2369178250539,2.66666666666667,9,0,0,109.928571428571,-1.87847736518387,-0.617213565268285,-0.26420380973432,-0.326474847682024,0.791583706873812,0.882563011910272,-0.836307734345458,0.59521502491011,-0.740479809814313,-0.0195117443009187,-0.457725385733705,"0",6.58333333333333,3289,34,"1",-109,"1","2",3.4,353,3.33333333333333,1,NA,36.3,NA,NA,NA,1,NA,NA,"Con"
"3329","Private","1256367",5,"WEST NORTHAMPTONSHIRE","Homes 2 inspire","24/05/2017","Good",2022-07-07,1,"2017-05-24",NA,NA,"Homes 2 inspire",1148,"HOMES 2 INSPIRE LIMITED",402,402,0,0,0,"Corporate owned","Corporate owned",2022,1,0,79,45,-3.11166666666667,2.42166666666667,58.31,"East Midlands",2.33333333333333,35.4522545454545,16.9333333333333,NA,26790900.3333333,4.14,NA,89.6,2.63636363636364,17.0511934934835,2.66666666666667,8,0,0,77.6666666666667,0.459367437543058,1.89384270931493,-0.0372965326115518,NA,0.0630856950330582,0.860402152013247,-0.537519737027102,0.0689998281502584,-0.27918704058619,NA,-0.615854483653915,"0",6.58333333333333,3290,34,"1",NA,"2",NA,3.4,355,2.66666666666667,1.33333333333333,NA,31.5,NA,NA,NA,1,NA,NA,"Con"
"3330","Private","1256404",5,"NOTTINGHAMSHIRE","Homes 2 inspire","24/05/2017","Good",2022-12-07,1,"2017-05-24",NA,NA,"Homes 2 inspire",1148,"HOMES 2 INSPIRE LIMITED",402,402,0,0,0,"Corporate owned","Corporate owned",2022,1,0,79,45,-3.11166666666667,2.42166666666667,58.31,"East Midlands",-9.36363636363636,26.0930909090909,13.1090909090909,1667.57142857143,29052576,4.39,90.79,94.97,2.65454545454545,19.1932172779861,3.16666666666667,8,1,0,102.857142857143,0.29891080634594,-0.759110843237617,-0.346114876746926,-0.532583471041393,0.631905544868864,1.07332305635614,-0.5232917371548,0.504404390030135,-0.10176674472922,0.993023295961913,-0.330192563974475,"0",6.58333333333333,3291,34,"1",-6,"2","2",3.4,356,0.666666666666667,1.66666666666667,NA,68.9,NA,NA,NA,1,NA,NA,"Con"
"3331","Private","1256795",4,"KIRKLEES","Horizon Care and Education Group Limited","30/06/2017","Good",2022-11-30,1,"2017-06-30",NA,NA,"Horizon Care and Education Group Limited",765,"HORIZON CARE AND EDUCATION GROUP LIMITED",408,408,0,2313,0,"Investment owned","Investment owned",2022,1,0,78,38,1.323,6.877,59.701,"Yorkshire and The Humber",-17.1818181818182,28.2810909090909,13.1345454545455,1604,11226212.6363636,4.49,91.62,81.81,3.86363636363636,30.342410681318,2.75,5,0,0,66.1428571428571,0.191662591711596,-0.741452515312545,-0.27391883838054,-0.577243336274571,-0.197130568975005,-0.604904049533281,0.422870254353327,-0.562620569809562,-0.0307986263864316,1.11808342742295,1.15667234084856,"0",6.5,3292,60,"1",10,"1","2",6,368,3,2,1617,2.97,NA,0,1,0,0,0,"Lab"
"3332","Private","1258276",6,"SUFFOLK","Achieving Aspirations  Community Interest Company","01/06/2017","Requires improvement to be good",2022-10-25,1,"2017-06-01",NA,NA,"Achieving Aspirations Community Interest Company",504,"ACHIEVING ASPIRATIONS COMMUNITY INTEREST COMPANY",29,29,6,0,0,"Individual owned","Individual owned",2022,1,0,79,580,NA,NA,NA,"East of England",-13.8181818181818,34.1817272727273,13.53,2357,12444149.7272727,3.65,91.83,95.8,2.43636363636364,17.6922765044997,2.33333333333333,10,0,0,63,0.237804265449628,-0.467117777905169,-0.0792193094522093,-0.0482497415687799,-0.268098640977203,-0.490243813032032,-0.694027735622431,0.571701556950116,-0.626930820465852,1.14972514743116,-0.530359166129559,"0",6.58333333333333,3293,3,"1",-6,"1","3",0.3,394,2.66666666666667,6,NA,5.58,NA,NA,NA,NA,1,NA,"Con"
"3333","Private","2587047",7,"CHESHIRE EAST","Compass Childrens Homes Ltd","26/05/2020","Outstanding",2023-01-03,1,"2020-05-26",NA,NA,"Compass Childrens Homes Ltd",1147,"COMPASS CHILDREN'S HOMES LIMITED",232,232,0,204,0,"Investment owned","Investment owned",2023,1,0,43,22,-4.96,3.93666666666667,NA,"North West",-9.54545454545454,33.8658181818182,14.7272727272727,2345,9318367.18181818,3.52,87.49,96.65,2.08181818181818,13.627441654787,4,2,1,0,44.7857142857143,0.29641666181956,0.363454289141986,-0.0896431599309857,-0.0566799183768403,-0.679390876444492,-0.784514320588195,-0.971473733132333,0.640620342350097,-0.719189374311477,0.495796267261418,-1.07244863065829,"0",3.58333333333333,3294,41,"1",9,"1","3",4.1,NA,NA,NA,2302,28,NA,0,1,0,0,0,"Con plurality"
"3334","Private","1232171",3,"DONCASTER","In Safe Hands Care Ltd","18/05/2016","Good",2022-08-03,1,"2016-05-18",NA,NA,"In Safe Hands Care Ltd",467,"IN SAFE HANDS CARE LTD",423,423,4,0,0,"Individual owned","Individual owned",2022,1,0,91,489,NA,NA,NA,"Yorkshire and The Humber",9,22.3112454545455,12.9145454545455,1517.33333333333,14306179.0909091,6.38,81.91,94.64,4.19090909090909,28.9766721938627,3.16666666666667,8,1,0,74.0714285714286,0.550819403510328,-0.894070920950671,-0.470902015472753,-0.638127946555007,-0.0180974782421846,-0.314946805657493,0.678974252054774,0.477647685110143,1.31049881029226,-0.344969435813971,0.974536418302216,"0",7.58333333333333,3295,1,"1",6,"3","1",0.1,117,5,0.666666666666667,1523,44.8,NA,NA,NA,NA,1,NA,"Lab"
"3335","Private","1232650",3,"DONCASTER","Friends Together Care Homes Ltd","21/07/2016","Good",2022-10-03,1,"2016-07-21",NA,NA,"Friends Together Care Homes Ltd",469,"FRIENDS TOGETHER CARE HOMES LTD",326,326,4,0,0,"Individual owned","Individual owned",2022,1,0,89,583,NA,NA,NA,"Yorkshire and The Humber",9,22.3112454545455,12.9145454545455,1517.33333333333,14306179.0909091,6.38,81.91,94.64,4.19090909090909,28.9766721938627,2.5,12,0,1,74.0714285714286,0.550819403510328,-0.894070920950671,-0.470902015472753,-0.638127946555007,-0.0180974782421846,-0.314946805657493,0.678974252054774,0.477647685110143,1.31049881029226,-0.344969435813971,0.974536418302216,"0",7.41666666666667,3296,1,"1",6,"3","1",0.1,122,5.8,1,1523,44.8,NA,NA,NA,NA,1,NA,"Lab"
"3336","Private","2633398",2,"TELFORD AND WREKIN","Positive Outcomes Childcare Limited","30/07/2021","Good",2022-05-17,1,"2021-07-30",NA,NA,"Positive Outcomes Childcare Limited",808,"POSITIVE OUTCOMES CHILDCARE LIMITED",659,659,1,0,0,"Individual owned","Individual owned",2022,1,0,29,524,NA,NA,NA,"West Midlands",-28.1818181818182,25.7390454545455,14.0781818181818,1491,8187613.81818182,4.55,93.71,92.62,3,22.2966363090349,3,3,1,0,34.5,0.0407668478656009,-0.0868330729473605,-0.357797088456162,-0.65662750121714,-0.911650021178961,-0.890966820530005,-0.252959739581049,0.31386421863019,0.011782244619241,1.43299387893326,0.0836817563729845,"0",2.41666666666667,3297,4,"1",-19,"1","1",0.4,NA,NA,NA,1489,24.3,NA,NA,NA,NA,1,NA,"Lab"
"3337","Local Authority","2633602",4,"KINGSTON UPON HULL","Hull City Council","01/04/2021","Good",2023-01-17,1,"2021-04-01",NA,NA,"Hull City Council",NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2023,1,0,33,NA,NA,NA,NA,"Yorkshire and The Humber",17.9090909090909,20.7636272727273,13.63,1473,13041233.1818182,6.54,92.15,93.93,5.41818181818182,34.3777273841702,3,3,0,0,62.4285714285714,0.673032485302952,-0.397745775342385,-0.521967784042708,-0.66927276642923,-0.281001926795785,-0.434032592748016,1.6393642434352,0.42008022907016,1.42404779964072,1.19794110172939,1.69482524288038,"0",2.75,3298,17,"0",21,"4","1",1.7,NA,NA,NA,1418,4.48,NA,NA,0,NA,NA,1,"LD"
"3338","Private","2483715",5,"WEST BERKSHIRE","Hillcrest Children's Services Ltd","26/07/2018","Good",2023-03-06,1,"2018-07-26",NA,NA,"Hillcrest childrens Services Ltd",27,"HILLCREST CHILDRENS SERVICES LIMITED",393,393,0,144,0,"Investment owned","Investment owned",2023,1,0,65,56,10.924,16.575,51.77,"South East",-37.1818181818182,52.1659090909091,18.0381818181818,3938,3165849.18181818,2.89,79.7,94.42,1.65454545454545,9.15917311436795,3,4,0,0,14.2307692307692,-0.0826933061902132,2.66029822853891,0.514193250206624,1.06242605289318,-1.36934445757076,-1.36373074664484,-1.30583173013145,0.459809881830148,-1.16628851987104,-0.677960870186122,-1.6683403187591,"0",5.41666666666667,3299,13,"1",-28,"1","4",1.3,581,2,4.5,3644,NA,NA,0,1,0,0,0,"LD"
"3339","Private","2491062",2,"HERTFORDSHIRE","Cornerways Care Ltd","25/10/2018","Good",2022-11-08,1,"2018-10-25",NA,NA,"Cornerways Care Ltd",674,"CORNERWAYS CARE LTD",243,243,6,0,0,"Individual owned","Individual owned",2022,1,0,62,564,NA,NA,NA,"East of England",50.3636363636364,68.1590909090909,16.0727272727273,4834.36666666667,23958843.0909091,3.4,92.07,87.64,2.24545454545455,11.4484368111976,2.75,5,0,0,104.714285714286,1.1182372832618,1.29682305089581,1.04191005466094,1.69213684329749,0.673841223779254,0.593783822031146,-0.843421734281609,-0.0899187828896961,-0.804351116322822,1.18588711315483,-1.36304237248039,"0",5.16666666666667,3300,3,"1",65,"5","4",0.3,609,6,2,NA,53.72,NA,NA,NA,NA,1,NA,"Con"
"3340","Private","1236532",5,"OXFORDSHIRE","Calcot Services for Children Limited","14/07/2016","Good",2022-06-29,1,"2016-07-14",NA,NA,"Calcot Services for Children Limited",956,"CALCOT SERVICES FOR CHILDREN LIMITED",151,151,12,0,0,"Individual owned","Individual owned",2022,1,0,89,149,20.014,22.856,50.69,"South East",31.6363636363636,48.274,16.7218181818182,4005.2,23393457,2.89,87.13,91.28,1.62727272727273,10.4381671181807,3.14285714285714,9,1,0,93.5714285714286,0.861340397044649,1.74711041298516,0.3857744119773,1.10963504301832,0.422227150316913,0.540556686260312,-1.3271737299399,0.20521578047022,-1.16628851987104,0.441553318675907,-1.49777270647067,"0",7.41666666666667,3301,8,"1",18,"5","4",0.8,154,1.5,3,NA,55.44,NA,NA,NA,NA,1,NA,"LD plurality"
"3341","Local Authority","1236540",3,"CALDERDALE","Calderdale Council","14/06/2016","Good",2022-11-29,1,"2016-06-14",NA,NA,"Calderdale Council",NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2022,1,0,90,NA,NA,NA,NA,"Yorkshire and The Humber",-27.1818181818182,31.0631363636364,14.08,1736.33333333333,6191358.36363636,3.62,93.94,91.98,3.83636363636364,26.6505744087954,3.42857142857143,8,1,0,28.1428571428571,0.0544846427606914,-0.0855717638098553,-0.182121461610249,-0.484277219807905,-1.05519907591068,-1.07890027312257,0.401528254544873,0.261972427270204,-0.648221255968688,1.46764909608512,0.66432625002498,"0",7.5,3302,5,"0",-13,"1","2",0.5,155,1.25,1,1687,4.55,NA,NA,0,NA,NA,1,"Lab"
"3342","Private","1237027",3,"GREENWICH","Jamores Limited","29/06/2016","Good",2022-11-22,1,"2016-06-29",NA,NA,"Jamores Limited",343,"JAMORES LIMITED",449,449,15,0,0,"Individual owned","Individual owned",2022,1,0,90,442,-4.98,-2.14666666666667,NA,"London",30.1818181818182,73.9951818181818,16.69,6201.33333333333,8989609,6.29,87.4,61.78,4.01818181818182,18.8676990029222,2.5,12,0,1,49.7857142857143,0.841387240833608,1.72503750307882,1.23447981845548,2.65245106752457,-0.566487125531903,-0.815464598037136,0.543808253267899,-2.1866714775291,1.24662750378375,0.48223553011504,-0.373603928506587,"0",7.5,3303,6,"1",37,"5","5",0.6,162,5.16666666666667,1.33333333333333,5800,NA,NA,NA,NA,NA,1,NA,"Lab"
"3343","Local Authority","1237582",5,"ROCHDALE","Rochdale Metropolitan Borough Council","16/05/2016","Good",2022-07-19,1,"2016-05-16",NA,NA,"Rochdale Metropolitan Borough Council",NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2022,1,0,91,NA,NA,NA,NA,"North West",-27.7272727272727,25.2017272727273,12.5527272727273,1526.33333333333,9029762.54545454,5.69,86.68,79.6,4.85454545454545,32.8263199870395,3.2,5,1,0,41.2142857142857,0.0470022091815511,-1.1450714393142,-0.37552663327769,-0.631805313948962,-0.760036412810627,-0.811684423303526,1.19829624739382,-0.741809411849512,0.820818793727026,0.373749632944023,1.48792837344522,"0",7.58333333333333,3304,5,"0",-30,"1","1",0.5,164,0.666666666666667,2.33333333333333,1425,12.24,NA,NA,0,NA,NA,1,"Lab"
"3344","Local Authority","1239948",3,"PORTSMOUTH","Portsmouth City Council","25/05/2016","Good",2022-06-07,1,"2016-05-25",NA,NA,"Portsmouth City Council",NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2022,1,0,91,NA,NA,NA,NA,"South East",15.8181818181818,41.9749181818182,15.7181818181818,2930.66666666667,6505320.81818182,4.56,90.89,90.47,3.45454545454545,20.7925661892034,2.75,8,1,1,31.8571428571429,0.644349823249581,1.05086776908231,0.17792763290122,0.354759544172108,-0.971327718089901,-1.04934290964346,0.102740257226517,0.139540232030239,0.0188790564535203,1.00809078168011,-0.116902177788759,"0",7.58333333333333,3305,4,"0",11,"4","3",0.4,166,3.75,0.75,2729,NA,NA,NA,0,NA,NA,1,"LD plurality"
"3345","Private","1240843",2,"BLACKPOOL","Your Chapter Holdings Limited","23/10/2017","Good",2022-09-05,1,"2017-10-23",NA,NA,"Your Chapter Holdings Limited",1174,"YOUR CHAPTER HOLDINGS LIMITED",927,927,180,180,0,"Investment owned","Investment owned",2022,1,0,74,58,18.1542857142857,22.0314285714286,49.0128571428571,"North West",8.09090909090909,20.8181818181818,12.7627272727273,1300.66666666667,12095110.3636364,5.72,86.56,97.26,5.9,28.7096237395773,2.5,7,0,0,57.5,0.538348680878428,-0.999390233932352,-0.520167682554273,-0.790339472256098,-0.392292766981051,-0.523103421530299,2.01640624005122,0.690079705990083,0.842109229229862,0.355668650082186,0.938922633501839,"0",6.16666666666667,3306,24,"1",-3,"3","1",2.4,181,2.5,3,1270,42.92,NA,0,1,0,0,0,"Lab"
"3346","Private","1241757",3,"WIGAN","Inspire Childrens Services Limited","09/08/2016","Requires improvement to be good",2022-08-16,1,"2016-08-09",NA,NA,"Inspire Childrens Services Limited",153,"INSPIRE CHILDRENS SERVICES LIMITED",435,435,0,0,0,"Corporate owned","Corporate owned",2022,1,0,88,445,NA,NA,NA,"North West",-0.818181818181818,24.5673181818182,12.8409090909091,1392,12559949.5454545,4.04,85.47,96.61,3.73636363636364,21.0860167374109,2.71428571428571,9,0,0,53.1428571428571,0.416135599085804,-0.94515394101963,-0.396459824807515,-0.726176459883638,-0.490680321347736,-0.479342072179704,0.323274255247208,0.637377105390098,-0.350155158928978,0.191433055753839,-0.07776738967929,"0",7.33333333333333,3307,13,"1",6,"2","1",1.3,194,2.25,1.5,1334,26.88,NA,NA,NA,1,NA,NA,"Lab"
"3347","Private","1241836",7,"HAMPSHIRE","Aspris Children's Services Limited","24/01/2017","Good",2022-07-20,1,"2017-01-24",NA,NA,"Aspris childrens Services Limited",939,"ASPRIS CHILDREN'S SERVICES LIMITED",94,94,0,828,0,"Investment owned","Investment owned",2022,1,0,83,11,-0.542222222222222,16.5366666666667,57.0377777777778,"South East",-28.1818181818182,46.5927272727273,15.6472727272727,3536.12121212121,39006609.3636364,3.12,87.43,94.63,1.79090909090909,11.2921167223321,2.83333333333333,6,0,0,140.428571428571,0.0407668478656009,1.0016767127196,0.330298529745791,0.780100283124247,1.4802965874406,2.01042549632204,-1.19912173108918,0.476836875870143,-1.00306184768263,0.486755775830497,-1.38388933832308,"0",6.91666666666667,3308,127,"1",-4,"1","4",12.7,199,4,2.33333333333333,NA,64.31,NA,0,1,0,0,0,"Con"
